customer_id,subscription_plan,region,device_type,usage_hours_per_week,support_tickets,customer_lifetime_month,monthly_fee,total_revenue,churn_flag,subscription_status,cancellation_reason
7046,enterprise,Europe,,8,2.0,9,150,1350,0,Active,None
7047,Premium,South America,Desktop,0,2.0,16,90,1440,1,Cancelled,Low Usage
7048,Basic,South America,Tablet,-2,0.0,16,25,400,0,Active,None
7049,Basic,Europe,Desktop,6,3.0,12,25,300,0,Active,None
7050,basic,Asia,,11,1.0,20,25,500,0,Active,None
7051,enterprise,NA,Desktop,9,4.0,31,150,4650,0,Active,None
7052,basic,Asia,Desktop,11,3.0,30,25,750,0,Active,None
7053,Basic,Asia,,18,0.0,21,25,525,0,Active,None
7054,Basic,NA,Mobile,15,3.0,3,25,75,0,Active,None
7055,enterprise,Asia,,14,3.0,21,150,3150,1,Cancelled,Too Expensive
7056,Premium,Europe,Desktop,9,0.0,28,90,2520,0,Active,None
7057,Premium,NA,,16,0.0,28,90,2520,0,Active,None
7058,enterprise,North America,,16,4.0,5,150,750,0,Active,None
7059,enterprise,Asia,Mobile,-3,0.0,7,150,1050,0,Active,None
7060,basic,South America,Tablet,12,0.0,5,25,125,0,Active,None
7061,enterprise,NA,Desktop,4,0.0,9,150,1350,0,Active,None
7062,Premium,North America,Desktop,19,2.0,21,90,1890,0,Active,None
7063,enterprise,South America,Mobile,2,0.0,20,150,3000,0,Active,None
7064,basic,North America,,-1,0.0,17,25,425,1,Cancelled,Technical Issues
7065,basic,Asia,Tablet,16,0.0,28,25,700,0,Active,None
7066,basic,South America,Desktop,12,4.0,31,25,775,0,Active,None
7067,basic,Asia,Tablet,-2,3.0,33,25,825,1,Cancelled,Too Expensive
7068,STANDARD,South America,Tablet,19,0.0,32,50,1600,0,Active,None
7069,enterprise,NA,,-2,0.0,32,150,4800,0,Active,None
7070,Basic,Europe,,11,4.0,23,25,575,0,Active,None
7071,enterprise,Europe,,6,3.0,21,150,3150,0,Active,None
7072,STANDARD,North America,Desktop,-3,4.0,25,50,1250,1,Cancelled,Technical Issues
7073,basic,South America,Tablet,18,,33,25,825,0,Active,None
7074,STANDARD,Asia,Tablet,16,1.0,3,50,150,0,Active,None
7075,Premium,NA,Desktop,11,1.0,6,90,540,0,Active,None
7076,Premium,NA,Mobile,-3,1.0,28,90,2520,0,Active,None
7077,enterprise,NA,,18,0.0,2,150,300,0,Active,None
7078,enterprise,Europe,Desktop,12,4.0,32,150,4800,1,Cancelled,Technical Issues
7079,Basic,Asia,,14,0.0,26,25,650,0,Active,None
7080,Basic,NA,Tablet,1,1.0,5,25,125,1,Cancelled,Better Alternative
7081,Premium,NA,Desktop,17,3.0,11,90,990,1,Cancelled,Other
7082,basic,North America,Mobile,1,3.0,10,25,250,1,Cancelled,Too Expensive
7083,STANDARD,South America,,19,,15,50,750,0,Active,None
7084,Basic,South America,Tablet,19,4.0,18,25,450,0,Active,None
7085,Basic,South America,Tablet,6,,14,25,350,0,Active,None
7086,basic,North America,Mobile,19,3.0,28,25,700,0,Active,None
7087,basic,Europe,Mobile,8,1.0,30,25,750,0,Active,None
7088,enterprise,North America,,6,,13,150,1950,0,Active,None
7089,STANDARD,NA,Tablet,-2,,20,50,1000,1,Cancelled,Technical Issues
7090,basic,Asia,Mobile,-3,,2,25,50,1,Cancelled,Better Alternative
7091,Basic,NA,Desktop,12,4.0,25,25,625,0,Active,None
7092,Basic,NA,Mobile,14,4.0,12,25,300,1,Cancelled,Other
7093,Premium,Asia,Desktop,3,1.0,25,90,2250,0,Active,None
7094,basic,South America,Tablet,0,1.0,4,25,100,1,Cancelled,Too Expensive
7095,enterprise,North America,,6,1.0,12,150,1800,0,Active,None
7096,STANDARD,Europe,Tablet,6,,7,50,350,0,Active,None
7097,enterprise,NA,Tablet,7,1.0,32,150,4800,0,Active,None
7098,Basic,NA,Tablet,-1,4.0,6,25,150,1,Cancelled,Technical Issues
7099,enterprise,Europe,Tablet,10,3.0,27,150,4050,0,Active,None
7100,Basic,North America,,9,1.0,35,25,875,0,Active,None
7101,Basic,NA,Mobile,15,2.0,21,25,525,0,Active,None
7102,Basic,Europe,,6,4.0,20,25,500,0,Active,None
7103,Basic,NA,,11,0.0,19,25,475,0,Active,None
7104,Basic,South America,,4,3.0,33,25,825,1,Cancelled,Too Expensive
7105,Premium,South America,,13,4.0,4,90,360,0,Active,None
7106,enterprise,NA,Mobile,2,1.0,19,150,2850,0,Active,None
7107,Premium,NA,Tablet,3,,28,90,2520,0,Active,None
7108,Premium,South America,Mobile,10,2.0,22,90,1980,0,Active,None
7109,basic,NA,Mobile,4,0.0,24,25,600,0,Active,None
7110,basic,North America,Tablet,8,3.0,30,25,750,0,Active,None
7111,basic,North America,Mobile,14,1.0,29,25,725,0,Active,None
7112,STANDARD,Asia,,10,4.0,10,50,500,0,Active,None
7113,basic,North America,,-3,4.0,32,25,800,1,Cancelled,Too Expensive
7114,enterprise,NA,Tablet,0,3.0,9,150,1350,1,Cancelled,Technical Issues
7115,Premium,NA,Tablet,13,2.0,25,90,2250,0,Active,None
7116,enterprise,Europe,Tablet,14,,16,150,2400,0,Active,None
7117,basic,North America,,15,1.0,15,25,375,0,Active,None
7118,STANDARD,South America,Tablet,0,3.0,18,50,900,1,Cancelled,Low Usage
7119,STANDARD,South America,Mobile,2,3.0,23,50,1150,1,Cancelled,Too Expensive
7120,Premium,Asia,Mobile,4,4.0,3,90,270,1,Cancelled,Other
7121,enterprise,Europe,Desktop,11,3.0,7,150,1050,0,Active,None
7122,Basic,South America,Desktop,16,0.0,11,25,275,0,Active,None
7123,enterprise,Asia,Tablet,-3,0.0,24,150,3600,0,Active,None
7124,basic,North America,Desktop,1,1.0,35,25,875,0,Active,None
7125,Basic,Europe,,12,3.0,25,25,625,0,Active,None
7126,STANDARD,Europe,,17,4.0,28,50,1400,1,Cancelled,Low Usage
7127,Premium,NA,Mobile,2,,12,90,1080,1,Cancelled,Other
7128,Premium,North America,Mobile,17,1.0,23,90,2070,0,Active,None
7129,STANDARD,Europe,Desktop,6,2.0,17,50,850,0,Active,None
7130,basic,Asia,Desktop,6,4.0,18,25,450,0,Active,None
7131,STANDARD,South America,,1,2.0,9,50,450,0,Active,None
7132,basic,North America,Mobile,4,1.0,35,25,875,0,Active,None
7133,Basic,North America,Desktop,-3,0.0,18,25,450,1,Cancelled,Better Alternative
7134,STANDARD,Europe,,1,4.0,20,50,1000,1,Cancelled,Better Alternative
7135,basic,Europe,Mobile,-3,,21,25,525,1,Cancelled,Better Alternative
7136,Basic,Europe,,3,4.0,20,25,500,1,Cancelled,Technical Issues
7137,STANDARD,Asia,,11,1.0,6,50,300,0,Active,None
7138,Premium,NA,Mobile,19,4.0,9,90,810,0,Active,None
7139,STANDARD,Europe,,10,4.0,29,50,1450,0,Active,None
7140,enterprise,NA,Desktop,19,1.0,29,150,4350,0,Active,None
7141,STANDARD,NA,,5,3.0,13,50,650,0,Active,None
7142,enterprise,North America,Desktop,4,1.0,27,150,4050,0,Active,None
7143,Basic,South America,Tablet,4,4.0,6,25,150,0,Active,None
7144,STANDARD,South America,Tablet,-1,,32,50,1600,0,Active,None
7145,Basic,Asia,Tablet,16,,28,25,700,0,Active,None
7146,Basic,Asia,,0,1.0,1,25,25,0,Active,None
7147,basic,South America,Tablet,13,4.0,31,25,775,0,Active,None
7148,Basic,South America,Tablet,2,2.0,30,25,750,1,Cancelled,Too Expensive
7149,Basic,North America,,-2,2.0,18,25,450,0,Active,None
7150,STANDARD,North America,Mobile,5,0.0,29,50,1450,0,Active,None
7151,STANDARD,South America,,10,1.0,23,50,1150,0,Active,None
7152,Premium,Europe,Desktop,-3,1.0,22,90,1980,0,Active,None
7153,basic,Europe,,13,2.0,2,25,50,0,Active,None
7154,Basic,North America,Mobile,7,2.0,5,25,125,0,Active,None
7155,basic,NA,Tablet,2,2.0,15,25,375,0,Active,None
7156,enterprise,South America,,-3,,32,150,4800,1,Cancelled,Too Expensive
7157,Basic,Asia,Tablet,15,,6,25,150,0,Active,None
7158,basic,Europe,Desktop,12,0.0,14,25,350,0,Active,None
7159,Premium,NA,Mobile,14,0.0,24,90,2160,0,Active,None
7160,Premium,Europe,Tablet,7,3.0,21,90,1890,0,Active,None
7161,Basic,NA,Tablet,5,,14,25,350,0,Active,None
7162,enterprise,South America,Tablet,17,1.0,12,150,1800,0,Active,None
7163,Premium,South America,Tablet,2,0.0,4,90,360,0,Active,None
7164,Premium,South America,,-2,4.0,21,90,1890,1,Cancelled,Low Usage
7165,enterprise,North America,Mobile,4,1.0,17,150,2550,0,Active,None
7166,basic,NA,Mobile,18,3.0,29,25,725,0,Active,None
7167,Premium,Asia,Tablet,12,2.0,16,90,1440,0,Active,None
7168,STANDARD,Asia,Mobile,4,3.0,18,50,900,0,Active,None
7169,Premium,South America,Tablet,4,1.0,11,90,990,1,Cancelled,Technical Issues
7170,basic,Asia,Desktop,10,2.0,32,25,800,0,Active,None
7171,basic,Europe,Desktop,-3,3.0,28,25,700,0,Active,None
7172,Basic,NA,Desktop,3,3.0,16,25,400,1,Cancelled,Low Usage
7173,STANDARD,NA,Mobile,-2,1.0,34,50,1700,1,Cancelled,Other
7174,basic,NA,Tablet,11,0.0,30,25,750,0,Active,None
7175,enterprise,Europe,,14,4.0,22,150,3300,0,Active,None
7176,STANDARD,North America,,0,3.0,5,50,250,1,Cancelled,Too Expensive
7177,STANDARD,Europe,Desktop,14,4.0,9,50,450,1,Cancelled,Technical Issues
7178,enterprise,NA,Desktop,19,,13,150,1950,0,Active,None
7179,Premium,NA,Mobile,1,,23,90,2070,0,Active,None
7180,enterprise,NA,,12,1.0,27,150,4050,0,Active,None
7181,enterprise,Asia,Mobile,9,1.0,32,150,4800,0,Active,None
7182,Premium,North America,Desktop,5,0.0,31,90,2790,0,Active,None
7183,Premium,Europe,Tablet,1,2.0,33,90,2970,0,Active,None
7184,Premium,NA,Tablet,4,4.0,26,90,2340,1,Cancelled,Better Alternative
7185,Premium,South America,Tablet,14,3.0,18,90,1620,1,Cancelled,Technical Issues
7186,Premium,North America,Desktop,-1,2.0,12,90,1080,1,Cancelled,Other
7187,enterprise,South America,Mobile,2,,3,150,450,0,Active,None
7188,Basic,North America,Tablet,7,,5,25,125,0,Active,None
7189,Basic,NA,,19,4.0,14,25,350,0,Active,None
7190,basic,North America,,10,4.0,12,25,300,0,Active,None
7191,Basic,North America,Desktop,15,2.0,4,25,100,0,Active,None
7192,Basic,NA,,3,2.0,16,25,400,1,Cancelled,Technical Issues
7193,enterprise,South America,,6,0.0,11,150,1650,0,Active,None
7194,Premium,South America,Desktop,11,3.0,2,90,180,1,Cancelled,Technical Issues
7195,Premium,Asia,Mobile,2,3.0,13,90,1170,1,Cancelled,Low Usage
7196,enterprise,South America,Tablet,16,3.0,8,150,1200,0,Active,None
7197,Basic,South America,Desktop,2,,21,25,525,0,Active,None
7198,enterprise,North America,,12,,26,150,3900,0,Active,None
7199,basic,Asia,Tablet,5,2.0,35,25,875,0,Active,None
7200,Premium,NA,Tablet,15,0.0,15,90,1350,0,Active,None
7201,STANDARD,NA,Tablet,14,1.0,30,50,1500,0,Active,None
7202,basic,Europe,Desktop,1,0.0,2,25,50,0,Active,None
7203,basic,Asia,Tablet,12,,16,25,400,0,Active,None
7204,enterprise,North America,Mobile,3,2.0,13,150,1950,0,Active,None
7205,Basic,Europe,,15,0.0,1,25,25,0,Active,None
7206,Premium,Europe,Desktop,1,2.0,28,90,2520,1,Cancelled,Low Usage
7207,STANDARD,NA,Desktop,16,4.0,1,50,50,0,Active,None
7208,basic,South America,Tablet,7,4.0,34,25,850,1,Cancelled,Better Alternative
7209,STANDARD,North America,,19,1.0,13,50,650,0,Active,None
7210,Basic,Asia,Tablet,14,,2,25,50,0,Active,None
7211,Basic,Europe,Tablet,3,4.0,4,25,100,1,Cancelled,Too Expensive
7212,STANDARD,North America,Desktop,14,1.0,25,50,1250,0,Active,None
7213,Premium,NA,Mobile,-1,3.0,34,90,3060,1,Cancelled,Low Usage
7214,Basic,Europe,,1,2.0,13,25,325,0,Active,None
7215,STANDARD,Europe,,19,3.0,32,50,1600,1,Cancelled,Too Expensive
7216,basic,NA,,9,3.0,21,25,525,0,Active,None
7217,STANDARD,NA,,12,1.0,26,50,1300,0,Active,None
7218,STANDARD,NA,Mobile,18,2.0,15,50,750,0,Active,None
7219,enterprise,North America,Desktop,8,1.0,29,150,4350,0,Active,None
7220,Basic,North America,Mobile,3,0.0,26,25,650,1,Cancelled,Technical Issues
7221,Premium,North America,Tablet,18,3.0,21,90,1890,0,Active,None
7222,Premium,South America,Desktop,9,2.0,12,90,1080,0,Active,None
7223,enterprise,Europe,Mobile,-3,3.0,12,150,1800,1,Cancelled,Low Usage
7224,Premium,North America,,11,0.0,5,90,450,0,Active,None
7225,STANDARD,South America,,17,,26,50,1300,0,Active,None
7226,enterprise,Europe,Desktop,8,0.0,32,150,4800,0,Active,None
7227,basic,North America,Mobile,13,,2,25,50,0,Active,None
7228,Basic,NA,Desktop,19,2.0,8,25,200,0,Active,None
7229,Basic,Asia,,16,2.0,27,25,675,0,Active,None
7230,Basic,North America,Mobile,1,0.0,8,25,200,1,Cancelled,Low Usage
7231,STANDARD,Asia,,13,3.0,24,50,1200,0,Active,None
7232,basic,North America,Desktop,11,4.0,13,25,325,1,Cancelled,Too Expensive
7233,enterprise,NA,Desktop,16,3.0,29,150,4350,0,Active,None
7234,enterprise,Asia,Desktop,15,4.0,13,150,1950,0,Active,None
7235,Basic,South America,Desktop,-3,1.0,23,25,575,0,Active,None
7236,basic,NA,Desktop,0,2.0,15,25,375,1,Cancelled,Better Alternative
7237,basic,Asia,Tablet,-1,0.0,24,25,600,0,Active,None
7238,basic,Asia,Desktop,4,1.0,23,25,575,1,Cancelled,Too Expensive
7239,Premium,NA,Desktop,5,3.0,10,90,900,0,Active,None
7240,Premium,NA,,8,4.0,5,90,450,0,Active,None
7241,Basic,NA,Desktop,1,,5,25,125,0,Active,None
7242,basic,Europe,Mobile,5,2.0,31,25,775,0,Active,None
7243,basic,South America,Desktop,-3,4.0,1,25,25,1,Cancelled,Other
7244,enterprise,North America,Tablet,19,3.0,2,150,300,0,Active,None
7245,enterprise,Asia,Desktop,7,3.0,29,150,4350,0,Active,None
7246,Basic,North America,,3,0.0,7,25,175,1,Cancelled,Other
7247,basic,NA,Mobile,18,1.0,29,25,725,0,Active,None
7248,Basic,South America,Mobile,16,2.0,9,25,225,0,Active,None
7249,enterprise,South America,Desktop,10,0.0,7,150,1050,0,Active,None
7250,enterprise,Europe,Desktop,-1,4.0,28,150,4200,1,Cancelled,Technical Issues
7251,Premium,NA,Desktop,7,1.0,10,90,900,0,Active,None
7252,Basic,Asia,Desktop,13,2.0,16,25,400,0,Active,None
7253,Basic,Europe,,14,4.0,10,25,250,1,Cancelled,Too Expensive
7254,basic,NA,,15,2.0,26,25,650,0,Active,None
7255,basic,Europe,Mobile,14,2.0,34,25,850,0,Active,None
7256,Premium,North America,Desktop,2,,34,90,3060,1,Cancelled,Technical Issues
7257,STANDARD,NA,,11,,14,50,700,0,Active,None
7258,STANDARD,Asia,,3,1.0,18,50,900,1,Cancelled,Better Alternative
7259,STANDARD,Asia,Mobile,1,,1,50,50,0,Active,None
7260,Basic,NA,Mobile,1,4.0,17,25,425,1,Cancelled,Too Expensive
7261,Basic,Europe,Tablet,3,,22,25,550,1,Cancelled,Technical Issues
7262,enterprise,South America,,18,0.0,16,150,2400,0,Active,None
7263,Basic,NA,Mobile,8,0.0,7,25,175,0,Active,None
7264,Basic,Asia,,4,0.0,15,25,375,1,Cancelled,Technical Issues
7265,Basic,North America,,14,2.0,21,25,525,0,Active,None
7266,Premium,Asia,Desktop,14,3.0,2,90,180,0,Active,None
7267,Basic,South America,Desktop,13,1.0,25,25,625,0,Active,None
7268,basic,Asia,Desktop,19,0.0,9,25,225,0,Active,None
7269,basic,South America,Desktop,7,1.0,20,25,500,0,Active,None
7270,enterprise,NA,,11,,10,150,1500,0,Active,None
7271,Premium,Asia,Tablet,16,2.0,21,90,1890,0,Active,None
7272,basic,Europe,Tablet,2,1.0,4,25,100,0,Active,None
7273,Premium,Europe,Tablet,8,0.0,30,90,2700,0,Active,None
7274,Premium,Asia,,19,0.0,34,90,3060,0,Active,None
7275,enterprise,Asia,Tablet,3,2.0,30,150,4500,0,Active,None
7276,Premium,North America,,4,2.0,14,90,1260,0,Active,None
7277,Basic,Asia,Mobile,0,4.0,22,25,550,1,Cancelled,Technical Issues
7278,Premium,North America,Tablet,-1,2.0,1,90,90,1,Cancelled,Low Usage
7279,enterprise,North America,,-1,3.0,8,150,1200,1,Cancelled,Technical Issues
7280,enterprise,North America,Mobile,6,3.0,11,150,1650,0,Active,None
7281,enterprise,North America,Desktop,11,0.0,1,150,150,0,Active,None
7282,basic,NA,Mobile,9,,5,25,125,0,Active,None
7283,Basic,Europe,Mobile,15,2.0,10,25,250,0,Active,None
7284,basic,North America,Tablet,4,3.0,13,25,325,1,Cancelled,Other
7285,STANDARD,Europe,Desktop,14,3.0,21,50,1050,0,Active,None
7286,Basic,North America,Desktop,1,4.0,33,25,825,1,Cancelled,Low Usage
7287,Premium,Europe,Tablet,17,,28,90,2520,0,Active,None
7288,enterprise,Asia,Mobile,3,,9,150,1350,0,Active,None
7289,STANDARD,Asia,,1,2.0,11,50,550,0,Active,None
7290,Basic,Europe,Tablet,15,4.0,29,25,725,0,Active,None
7291,basic,North America,Mobile,13,,7,25,175,0,Active,None
7292,enterprise,NA,,15,,27,150,4050,0,Active,None
7293,basic,Europe,Tablet,0,1.0,22,25,550,0,Active,None
7294,Basic,South America,Tablet,18,4.0,31,25,775,0,Active,None
7295,Basic,NA,Desktop,3,,30,25,750,0,Active,None
7296,STANDARD,South America,Desktop,18,1.0,28,50,1400,0,Active,None
7297,Premium,Europe,Desktop,2,1.0,20,90,1800,0,Active,None
7298,basic,North America,,10,,15,25,375,0,Active,None
7299,STANDARD,South America,Tablet,18,2.0,15,50,750,0,Active,None
7300,enterprise,Europe,Desktop,15,1.0,12,150,1800,0,Active,None
7301,Premium,NA,Desktop,16,1.0,17,90,1530,0,Active,None
7302,STANDARD,North America,Tablet,7,4.0,23,50,1150,0,Active,None
7303,basic,South America,,18,2.0,6,25,150,0,Active,None
7304,Basic,Europe,Desktop,3,2.0,16,25,400,0,Active,None
7305,enterprise,North America,Mobile,-1,1.0,27,150,4050,0,Active,None
7306,basic,North America,,16,4.0,23,25,575,0,Active,None
7307,Premium,Asia,Desktop,18,4.0,1,90,90,0,Active,None
7308,Premium,North America,Mobile,13,4.0,7,90,630,0,Active,None
7309,Basic,Europe,Desktop,7,4.0,18,25,450,0,Active,None
7310,Basic,NA,,11,0.0,22,25,550,0,Active,None
7311,enterprise,Asia,Tablet,3,,2,150,300,0,Active,None
7312,enterprise,Europe,Tablet,11,1.0,26,150,3900,0,Active,None
7313,Basic,Europe,,13,1.0,32,25,800,0,Active,None
7314,Basic,Europe,Desktop,7,1.0,23,25,575,0,Active,None
7315,Premium,South America,,8,2.0,18,90,1620,0,Active,None
7316,Basic,South America,Mobile,9,2.0,19,25,475,0,Active,None
7317,STANDARD,NA,Desktop,7,4.0,24,50,1200,0,Active,None
7318,basic,Europe,,7,,4,25,100,0,Active,None
7319,Basic,South America,Tablet,5,2.0,2,25,50,0,Active,None
7320,enterprise,South America,,7,3.0,30,150,4500,0,Active,None
7321,STANDARD,South America,Desktop,0,1.0,31,50,1550,1,Cancelled,Too Expensive
7322,enterprise,NA,,-2,1.0,16,150,2400,1,Cancelled,Low Usage
7323,STANDARD,NA,Tablet,19,0.0,33,50,1650,0,Active,None
7324,Basic,Europe,Mobile,0,0.0,3,25,75,0,Active,None
7325,basic,Asia,,10,3.0,18,25,450,0,Active,None
7326,enterprise,Europe,,1,0.0,10,150,1500,0,Active,None
7327,STANDARD,South America,Mobile,13,,2,50,100,0,Active,None
7328,Premium,South America,,8,4.0,30,90,2700,1,Cancelled,Low Usage
7329,Basic,North America,Tablet,2,4.0,30,25,750,1,Cancelled,Low Usage
7330,basic,Europe,Mobile,8,1.0,25,25,625,0,Active,None
7331,Basic,South America,Tablet,11,4.0,24,25,600,0,Active,None
7332,Premium,South America,Tablet,19,0.0,35,90,3150,0,Active,None
7333,basic,Asia,Tablet,15,3.0,10,25,250,0,Active,None
7334,Premium,North America,Desktop,6,,30,90,2700,0,Active,None
7335,Basic,Europe,Mobile,-2,4.0,26,25,650,1,Cancelled,Low Usage
7336,STANDARD,NA,Desktop,8,1.0,35,50,1750,0,Active,None
7337,Basic,Europe,Desktop,8,1.0,24,25,600,0,Active,None
7338,Basic,Europe,,3,,20,25,500,1,Cancelled,Too Expensive
7339,Basic,Asia,Mobile,-3,0.0,35,25,875,1,Cancelled,Better Alternative
7340,enterprise,Europe,,14,4.0,10,150,1500,1,Cancelled,Too Expensive
7341,Premium,Asia,Desktop,-1,0.0,27,90,2430,1,Cancelled,Technical Issues
7342,Premium,Asia,,16,1.0,15,90,1350,0,Active,None
7343,Premium,South America,Tablet,1,3.0,15,90,1350,1,Cancelled,Low Usage
7344,enterprise,NA,Desktop,16,4.0,35,150,5250,0,Active,None
7345,STANDARD,Asia,Tablet,11,3.0,3,50,150,0,Active,None
7346,Basic,North America,Mobile,6,,29,25,725,0,Active,None
7347,STANDARD,North America,,15,4.0,4,50,200,0,Active,None
7348,enterprise,NA,Desktop,-3,1.0,16,150,2400,0,Active,None
7349,Premium,Asia,Mobile,3,4.0,5,90,450,1,Cancelled,Technical Issues
7350,Basic,NA,Tablet,18,1.0,21,25,525,0,Active,None
7351,basic,South America,,14,2.0,21,25,525,0,Active,None
7352,basic,North America,,-2,1.0,2,25,50,1,Cancelled,Technical Issues
7353,STANDARD,Europe,Desktop,15,1.0,14,50,700,0,Active,None
7354,Premium,North America,,6,,5,90,450,0,Active,None
7355,basic,Asia,,11,4.0,7,25,175,0,Active,None
7356,STANDARD,NA,Tablet,6,3.0,11,50,550,1,Cancelled,Low Usage
7357,enterprise,North America,Tablet,6,1.0,35,150,5250,0,Active,None
7358,STANDARD,Europe,Tablet,8,4.0,30,50,1500,0,Active,None
7359,STANDARD,Europe,Mobile,4,1.0,1,50,50,1,Cancelled,Other
7360,STANDARD,NA,Mobile,19,0.0,16,50,800,0,Active,None
7361,Basic,NA,,10,0.0,1,25,25,0,Active,None
7362,STANDARD,North America,Mobile,-2,0.0,22,50,1100,0,Active,None
7363,STANDARD,Asia,Desktop,13,0.0,13,50,650,0,Active,None
7364,Basic,South America,Tablet,2,3.0,27,25,675,1,Cancelled,Too Expensive
7365,Basic,Europe,Mobile,4,,15,25,375,0,Active,None
7366,enterprise,NA,,-3,1.0,17,150,2550,0,Active,None
7367,Premium,South America,Tablet,-1,0.0,9,90,810,0,Active,None
7368,basic,South America,Mobile,11,4.0,5,25,125,0,Active,None
7369,basic,South America,Tablet,13,0.0,23,25,575,0,Active,None
7370,STANDARD,Asia,Mobile,3,2.0,11,50,550,0,Active,None
7371,enterprise,NA,,10,2.0,24,150,3600,0,Active,None
7372,STANDARD,Europe,Mobile,-1,,8,50,400,0,Active,None
7373,basic,NA,Mobile,14,3.0,34,25,850,1,Cancelled,Too Expensive
7374,Basic,North America,Mobile,18,2.0,31,25,775,0,Active,None
7375,Premium,Europe,Tablet,1,4.0,22,90,1980,1,Cancelled,Low Usage
7376,enterprise,NA,Mobile,16,0.0,14,150,2100,0,Active,None
7377,Basic,Europe,Mobile,18,2.0,5,25,125,0,Active,None
7378,Premium,North America,Mobile,11,2.0,17,90,1530,0,Active,None
7379,enterprise,Europe,Tablet,2,3.0,18,150,2700,1,Cancelled,Better Alternative
7380,enterprise,South America,,-1,2.0,19,150,2850,0,Active,None
7381,basic,Asia,,14,0.0,7,25,175,0,Active,None
7382,Basic,North America,,16,,26,25,650,0,Active,None
7383,enterprise,Europe,Mobile,18,,25,150,3750,0,Active,None
7384,enterprise,North America,Tablet,-1,,18,150,2700,1,Cancelled,Other
7385,Premium,South America,,4,1.0,15,90,1350,0,Active,None
7386,basic,Asia,,15,0.0,29,25,725,0,Active,None
7387,STANDARD,North America,,14,2.0,1,50,50,0,Active,None
7388,basic,South America,Desktop,11,2.0,4,25,100,0,Active,None
7389,STANDARD,South America,Tablet,19,2.0,9,50,450,0,Active,None
7390,Basic,South America,Desktop,10,3.0,32,25,800,1,Cancelled,Low Usage
7391,Basic,Europe,Mobile,12,4.0,24,25,600,0,Active,None
7392,enterprise,NA,,-1,0.0,18,150,2700,1,Cancelled,Too Expensive
7393,Basic,North America,Mobile,11,,15,25,375,0,Active,None
7394,enterprise,NA,Tablet,15,2.0,20,150,3000,0,Active,None
7395,basic,South America,Mobile,4,1.0,2,25,50,0,Active,None
7396,Basic,NA,Mobile,-2,3.0,25,25,625,0,Active,None
7397,basic,South America,,13,4.0,13,25,325,0,Active,None
7398,basic,South America,Tablet,8,2.0,27,25,675,0,Active,None
7399,Basic,Asia,Mobile,15,,13,25,325,0,Active,None
7400,basic,Asia,Desktop,7,0.0,28,25,700,0,Active,None
7401,Basic,NA,,14,1.0,15,25,375,0,Active,None
7402,Basic,North America,Desktop,9,,29,25,725,0,Active,None
7403,Basic,NA,,10,3.0,21,25,525,0,Active,None
7404,STANDARD,North America,Mobile,8,0.0,31,50,1550,0,Active,None
7405,basic,NA,,11,0.0,23,25,575,0,Active,None
7406,Premium,Europe,Mobile,19,3.0,3,90,270,0,Active,None
7407,Basic,Europe,Desktop,17,0.0,35,25,875,0,Active,None
7408,basic,North America,Mobile,4,1.0,14,25,350,0,Active,None
7409,enterprise,Asia,,-2,1.0,2,150,300,1,Cancelled,Better Alternative
7410,Basic,North America,,4,0.0,13,25,325,1,Cancelled,Technical Issues
7411,Basic,NA,,19,2.0,2,25,50,0,Active,None
7412,Premium,South America,Desktop,1,0.0,12,90,1080,0,Active,None
7413,STANDARD,Europe,Tablet,-2,2.0,27,50,1350,1,Cancelled,Too Expensive
7414,STANDARD,South America,Desktop,6,0.0,34,50,1700,0,Active,None
7415,Basic,Europe,Mobile,19,,5,25,125,0,Active,None
7416,basic,NA,Mobile,6,4.0,25,25,625,0,Active,None
7417,enterprise,Europe,Desktop,0,1.0,11,150,1650,0,Active,None
7418,enterprise,North America,Desktop,0,0.0,13,150,1950,0,Active,None
7419,basic,South America,Mobile,4,1.0,28,25,700,1,Cancelled,Low Usage
7420,Basic,South America,Mobile,2,3.0,21,25,525,1,Cancelled,Too Expensive
7421,enterprise,NA,Mobile,11,4.0,26,150,3900,0,Active,None
7422,STANDARD,South America,Tablet,14,2.0,27,50,1350,0,Active,None
7423,basic,NA,Tablet,17,3.0,26,25,650,0,Active,None
7424,Premium,Asia,Desktop,18,4.0,15,90,1350,0,Active,None
7425,Basic,North America,Desktop,4,3.0,6,25,150,1,Cancelled,Low Usage
7426,basic,Europe,Tablet,16,1.0,4,25,100,0,Active,None
7427,enterprise,Europe,,3,,4,150,600,0,Active,None
7428,Basic,Europe,Tablet,19,4.0,30,25,750,0,Active,None
7429,STANDARD,Asia,Desktop,16,3.0,13,50,650,0,Active,None
7430,Basic,North America,Tablet,13,2.0,9,25,225,0,Active,None
7431,Basic,South America,,15,4.0,14,25,350,0,Active,None
7432,STANDARD,South America,Desktop,-2,4.0,28,50,1400,0,Active,None
7433,STANDARD,North America,Mobile,8,3.0,3,50,150,0,Active,None
7434,Basic,North America,Desktop,15,,29,25,725,0,Active,None
7435,STANDARD,Europe,Tablet,1,0.0,33,50,1650,0,Active,None
7436,basic,South America,Tablet,8,2.0,15,25,375,0,Active,None
7437,STANDARD,North America,,13,2.0,15,50,750,0,Active,None
7438,STANDARD,South America,Tablet,1,3.0,7,50,350,1,Cancelled,Too Expensive
